step,path1,path2,path3,path4,path5,path6,path7,path8,path9,path10,path11,path12,path13,path14,path15,path16,path17,path18,path19,path20,path21,path22,path23,path24,path25,path26,path27,path28,path29,path30,path31,path32,path33,path34,path35,path36,path37,path38,path39,path40,path41,path42,path43,path44,path45,path46,path47,path48,path49,path50
91,116.3084366,116.8153044,91.39078783,109.063335,107.1637665,109.1228247,137.8209926,114.3358391,115.4355209,105.0339574,125.3071334,90.34228081,100.4588247,105.6955632,107.1029174,105.8322952,105.9574838,85.48975719,97.76134195,109.8429507,98.37466186,109.2472635,89.56994485,101.4240979,122.1094409,90.7020035,114.7250114,100.5870602,100.0043222,101.2046795,77.85145877,109.8267961,93.90223785,91.89511155,84.71432857,90.55135481,94.22125776,113.7914672,99.10886289,94.74396747,96.57223391,103.8815611,89.28175838,110.8526331,128.3528834,101.7232054,107.881495,99.50768916,106.5701417,88.31459843
92,117.3854137,115.5344381,91.42596295,109.6750835,105.4432379,108.3897354,138.2872824,115.1009618,116.5278642,102.9139447,125.4360584,90.27853121,99.67752355,108.5076499,105.5401632,103.8925765,106.7719605,85.38231583,97.10160986,111.7141333,98.29500426,108.9249787,89.14955589,101.6421307,120.6051953,89.63619815,115.4054685,100.51058,99.58303187,101.2160202,76.81792205,109.7896598,95.72858316,90.33551301,86.37872743,91.00755486,93.5404851,113.2350743,98.74180795,95.63527652,96.2206505,103.8437882,89.37688616,110.7097828,130.5569399,102.334099,109.3386404,100.983301,106.3733907,89.8660524
93,116.4126038,116.8558828,91.94148664,110.8276024,106.3843083,109.9165896,140.1641818,112.6459199,114.5241577,102.0719821,125.1774693,88.54806503,99.63334207,110.8908993,104.9546237,104.1646937,107.1000034,86.2976425,97.21454845,110.7182368,97.42531958,109.7886761,89.06615661,101.2975183,121.2281958,90.74808828,113.7066531,101.8572767,97.33294567,102.7194003,77.54800445,110.0482903,95.97210437,89.10355886,85.76376454,92.62813687,93.18376902,112.8059807,99.89809941,95.7060236,93.80082629,103.3974065,87.96434539,113.1950776,128.4957039,99.71227929,107.7064792,100.8617919,105.7674193,89.80414868
94,118.2490773,115.0731083,93.40227965,111.0313191,108.5396004,110.998098,142.452086,111.7611319,115.9789579,103.3000388,123.4518913,88.84502069,97.89913605,112.8306253,103.8262305,103.3498487,108.7652358,86.78356444,98.53043654,111.5893711,98.94825894,108.3600572,87.61887121,103.0128023,126.4671302,91.57394906,115.5806432,103.6670868,100.4512758,103.5647565,77.474057,108.2450189,97.18979195,87.7501482,86.76971354,91.33539061,94.21662568,114.3211915,98.82609371,93.51672539,91.60512432,103.4672426,89.59795488,115.6619938,127.5920361,103.3130023,107.2741105,100.8460745,107.3798365,90.89320685
95,116.2586364,115.7329743,94.01903759,110.2371812,107.7857307,112.3383916,140.6906356,112.2701607,117.3107571,102.3198003,124.02345,89.77027786,97.93096022,112.6000131,102.7801606,103.3080947,109.3934786,87.57371309,98.73761625,112.7846073,104.1148805,111.6935146,88.73647695,103.1338391,123.8693987,92.23584265,114.9196267,103.7780119,97.90110354,103.5987134,77.07545605,108.8886074,96.20015711,89.17007181,85.96713592,90.44729097,94.96775172,112.7930978,96.74918353,93.44104606,93.01045463,103.372588,89.66931135,116.518167,131.7835713,101.8732115,105.4830168,100.2974556,106.7578667,91.40704521
96,113.9619513,115.4367051,95.86817229,108.6302469,108.2643093,115.7526838,141.2480686,113.3894871,116.8791063,104.4535406,126.494128,90.1727939,96.9274658,112.8120694,101.9982482,104.5250372,109.6459387,88.26978486,98.43866333,111.5428994,103.8673774,111.8190095,87.16508097,105.2245177,123.7508645,94.13994577,115.4198676,104.8752769,100.2791913,102.8479698,76.00325534,110.8198342,95.85367253,90.29944475,86.17942973,91.07630715,93.06092097,112.4319748,96.47648029,93.85675397,94.15617551,103.5238161,90.28288355,117.7959619,132.0878612,102.3043781,107.1394865,99.89493097,106.2436847,92.001014
97,114.87551,117.0009062,95.12082994,111.7096271,105.9907178,118.3681498,142.4735832,114.2421614,118.7969588,104.5601193,125.7257901,88.67150585,97.62616309,115.1570468,102.9588218,105.3382974,110.0892934,89.78504899,97.89984046,110.9303055,103.1975178,112.5732499,88.69807081,103.1809839,125.9714662,93.72101302,115.3828833,104.2393363,99.61064946,103.7619541,76.50697199,112.3416251,95.21249018,88.68324584,87.13829539,92.00416444,93.7205137,112.3569473,94.85752252,95.07688322,92.73001006,103.9169398,91.46063688,116.2254631,132.9382025,103.5506748,106.7450477,97.94921139,105.8332647,90.8216059
98,115.6100781,117.6889661,94.59315787,109.9376935,104.6510738,116.6337803,141.8476772,111.785112,117.3126848,102.6157229,124.2813574,93.01644611,96.27130284,117.0343985,104.1187792,104.5620902,107.3860201,88.409957,97.2727122,111.2130659,102.0013372,113.724038,86.60550147,102.4079044,127.2680722,96.02304079,114.8339331,103.6070157,100.5571032,104.9109667,77.19695378,111.1218002,93.47143846,89.76605788,86.08556349,93.70330256,92.22872919,109.700641,96.46157041,92.46602154,92.10492946,103.5769112,91.31565247,118.2449414,134.5931256,103.0131453,106.6954953,98.75505874,106.5115562,89.81270056
99,116.0968452,118.3508465,93.82120908,113.9156794,103.4342584,116.4531086,140.8737657,113.6465912,117.9908621,102.3842344,124.6887942,91.47883213,96.50027103,116.3930538,105.7286658,105.2167858,108.3146592,87.59762637,97.46321889,111.1238482,102.5350972,115.4799246,85.51395957,101.3619458,125.7165878,95.3726983,115.4307554,103.0195096,98.55356396,105.9533237,76.39239367,110.3670696,93.15685736,88.24267636,85.13874125,94.72913186,92.76790495,108.796901,94.33529666,92.90500559,92.38439982,104.9617633,91.24900348,120.0790217,132.002698,101.7040501,105.6452922,99.5008926,107.7484232,90.91454611
100,117.2744783,118.9299432,93.59169762,115.0041437,103.9821685,115.5797517,134.5411923,111.5816431,115.3724539,103.723723,124.7264727,89.14339011,97.05314775,117.1419088,107.6415707,103.7333407,108.3870232,86.79723491,99.16508809,110.6253594,102.1775935,115.8037004,85.51481085,100.4813586,124.4356234,95.38096414,118.4129468,102.6509968,98.59104192,106.9583711,77.56616189,110.8311185,94.42487002,85.73202475,85.45140631,92.53697113,94.14740188,110.102417,93.07910942,91.55670582,92.01206607,104.8708427,90.23528224,119.5950841,132.8994924,101.2745971,103.9628685,99.93612917,108.4793936,91.32506356
101,116.5821041,119.2104702,89.82787697,115.4077539,103.7681388,114.8831361,133.9072903,111.5870206,117.2430297,103.914312,123.6057819,89.48433644,94.3429591,117.5199076,107.5178689,103.974411,109.3969262,85.73642696,98.4965556,113.0215697,99.68827251,115.5955161,85.36183952,99.76860729,124.3619767,95.78123628,118.3896093,102.7795589,97.59745866,107.9767544,77.61138289,110.5444978,93.41659185,86.15986848,88.08748496,92.98819942,94.77513241,111.0581313,93.13310393,91.31743415,92.08982057,103.3132824,91.32194901,119.1192997,131.9886872,103.3816767,103.3947785,98.49820754,109.2198143,90.72862939
102,116.3062108,118.9891598,89.61333194,114.3179739,105.1553294,115.8913274,131.5278701,111.2551704,118.5447046,103.8976776,124.2247191,88.41151037,94.00670341,119.4836259,107.7876112,104.6402352,111.5546648,85.9905665,99.82285044,111.8821271,100.7681916,116.1143649,85.47651525,100.2058622,125.1398305,97.20075069,119.4060548,103.8860812,97.21132628,110.723986,78.47478548,109.1626129,93.09034159,85.91564212,88.21536957,94.36311021,94.21522568,110.290741,92.9256343,92.2656691,90.77018737,103.7254251,89.12101073,119.713375,131.1324604,103.053159,104.0172078,98.8985506,109.6551207,90.18288903
103,113.8948432,117.9475764,88.00302311,115.2129878,104.8826471,118.2088731,130.8025082,107.5452678,118.6631776,105.6238351,126.0352401,90.01441905,93.36295768,120.3428693,109.0021748,103.2931703,111.7796951,84.95976357,100.2390824,113.1064532,102.3226042,118.698537,86.87343896,100.9489536,125.0120621,96.73388103,118.3314231,103.2865794,98.10561104,112.0248485,78.26276934,108.8009158,92.96194944,85.1813743,87.47713259,93.65215011,94.42188992,110.3717526,94.11947519,93.40585212,90.74856283,104.96805,88.28009886,119.7431189,129.1781226,101.9515779,104.3033251,99.33745823,108.7444306,90.05166584
104,112.9381213,117.6203353,88.45170135,115.2157631,103.8607844,120.8144876,128.9635553,108.6822091,120.8854972,106.3407896,124.4596585,92.1682764,92.01847843,122.9507769,107.5262685,104.8499759,110.03225,83.24705297,99.60529922,111.7820135,100.5195226,122.5241388,86.21803884,99.20530942,124.8203578,99.13924098,116.3609948,103.0055124,98.4658837,113.7401899,78.8555384,107.2248883,93.84040623,84.8648532,86.20199367,94.17628435,95.54116051,111.4384515,96.53328917,92.73982888,89.97169657,102.5378013,88.48863396,122.2827183,128.0125938,99.93220432,104.061693,99.16203486,108.14683,88.34903895
105,112.6453448,116.4340415,87.94794669,117.7344698,103.6022579,119.7940577,131.0683127,109.0638517,119.5220818,107.9216309,126.3706613,91.95268996,93.21094333,122.3392401,107.2548929,106.5583776,110.8334301,84.5790678,100.6206341,111.9223054,101.421154,121.2598756,84.96713971,98.3104329,125.4527791,100.0651631,116.2856711,102.0221949,98.69439573,112.5694549,80.30392596,106.9554692,93.75032651,82.58183487,86.40121032,94.36582687,93.40135428,111.1073634,96.50566885,93.85156563,90.97176607,101.854326,89.28368184,119.706398,128.194769,101.2191201,105.6929856,98.2127277,105.2828889,87.58363231
106,112.9578661,115.0570424,88.10183177,118.3001028,103.7560276,120.1761222,131.9263571,110.5619064,122.9094846,107.9668286,126.3226352,90.71726319,92.99137982,123.6873004,107.118114,105.1918331,110.4102405,85.72513432,99.77043794,111.3612953,100.8720004,122.4332667,84.80185488,100.729215,126.5547888,100.3114124,115.4105311,102.2303372,97.81418438,115.1402102,78.43660024,107.9814166,94.12858485,82.98334848,86.63059906,95.6213085,94.88623396,109.3952722,97.19681069,90.70256813,90.59799054,102.4927942,89.42579073,120.2601006,124.9502858,99.79796755,106.3628287,99.63443453,104.5277265,86.27125776
107,112.7834224,114.1145664,87.75482736,118.2282177,103.5762055,118.0830648,133.745738,110.4131286,125.1106972,108.1387445,128.0955937,91.58011678,94.51512856,123.0452625,108.9774398,103.1126262,109.8256701,86.78796492,99.22612133,112.8080211,102.0880839,121.1375534,86.53508241,100.7466907,124.9632322,98.91502515,111.5423921,103.7905391,98.3516221,116.9627615,78.90630875,107.0807763,94.59456447,84.88646359,87.35296643,95.6920049,93.68295974,106.4602633,98.31800794,90.26140492,89.61333708,100.9023874,87.86500046,119.5719527,126.0032163,98.24165613,106.924509,100.1207218,103.2911776,86.52764427
108,110.1745086,112.6392693,86.95524253,117.2691718,104.633262,117.9021555,132.9652673,111.6371716,122.9666075,108.0483858,126.0666074,91.1131843,97.75505824,121.3951046,106.9462528,102.4725221,112.629352,86.53077835,98.28045713,112.5858561,101.4967302,120.5683741,85.31134569,100.8915862,125.9458693,99.69271835,110.4457711,101.4843919,98.45997006,116.8566061,79.72688481,103.576177,94.31286704,84.18400864,87.45080239,94.54343256,94.27096169,108.2247825,96.02831764,90.05949194,90.77434157,99.36901688,87.68372456,120.4184188,124.6713291,99.31922544,106.52124,97.94471697,103.5664108,87.28031269
109,111.9602468,114.6099226,86.94557541,115.3333065,104.5979113,120.3194328,134.920152,110.2175674,125.0305132,105.5620586,127.4724847,91.96576803,97.34106177,120.571459,107.2273298,101.2606793,112.8431537,85.94102372,100.3605338,111.5603915,102.8376186,120.0476551,85.22086654,98.5511792,128.3237378,98.23469952,110.5712233,101.4202542,96.92224633,117.6550992,80.86504291,102.9617169,92.33152038,82.77991629,86.3632239,94.20695641,93.5508213,109.8321472,97.42964671,88.44821152,88.82744295,99.62984375,88.11050028,121.9774929,124.1021941,98.89435207,106.0734741,98.99419642,103.3032161,86.54062359
110,111.5637537,114.3226584,87.78803521,116.2091898,104.8243978,122.3422946,136.3168902,111.2579567,127.5957298,106.370987,125.8750711,92.7258872,95.57143127,121.3333834,105.5344927,101.4725188,112.0559377,86.08588658,99.22668848,112.2260755,101.9815671,122.6662825,86.114774,98.58080277,132.7598638,98.21352472,111.9648454,101.2288539,99.22732603,117.4129984,81.2306841,101.7582038,92.79723568,82.00729081,86.61588273,95.90446406,93.36579885,106.9539781,98.69638715,88.02227342,92.59595865,100.3225381,88.18160094,119.3673365,123.6825331,96.29291852,106.2455856,99.5368691,101.9610237,89.44869358
111,111.6762206,112.7965922,87.71920981,116.4791622,102.6267093,124.843269,135.8689667,112.2163028,129.6826206,105.155476,127.52822,93.92530432,96.83658737,116.8307988,104.2229925,100.6250058,112.3133442,87.57140627,99.90230369,110.5644424,102.3444147,122.2045931,88.23801052,97.29061862,132.7426201,98.94680995,113.1856624,99.42916806,99.14780379,119.3169338,81.09052338,104.210905,92.31322606,81.79650426,87.48580979,95.75392545,94.5964875,107.163658,98.58136011,87.10979606,91.86877372,100.2252029,88.77872502,118.2848373,123.4354523,96.87684332,109.6749387,97.21831455,102.9021601,90.4890996
112,111.8300604,112.2892895,88.3133203,116.3326282,100.9470938,125.4362548,134.9803686,110.7519174,128.643188,104.3098251,128.1946171,93.12676512,96.13049526,116.2240659,104.436223,98.91462699,114.0541168,85.55421411,97.66185737,109.3157279,100.3886692,123.2374726,87.54951904,97.49209469,133.8185128,99.36571723,113.8655608,98.26236315,99.9262583,117.9466148,82.53835356,103.0039287,91.5819138,81.7694637,87.42522437,94.42311521,94.70180681,108.0352952,97.01947659,87.68574795,94.19212542,100.0853072,88.10671273,117.5774123,125.0210807,97.10879184,108.3339357,95.96310715,101.6921422,90.75845948
113,111.9785409,112.0222469,86.70239359,114.3398859,98.10280288,126.274595,133.5276733,110.0398503,129.6880998,103.5238462,128.7364426,91.25985571,95.23291261,118.2715472,104.6590913,97.30610159,112.3761953,87.32465542,99.14761758,109.0571278,100.5490424,123.582709,86.97753327,95.86673979,134.8603996,98.82732547,116.1294251,97.73350052,98.13309726,116.7223245,81.96094007,103.4426007,89.62700054,82.61820185,87.16563956,96.61481993,94.04583805,106.6911975,97.50827834,87.02852439,95.04037513,98.67226569,89.18264888,116.6390456,124.0033367,97.13274465,108.0123208,93.88336612,101.6826541,91.97299538
114,111.7299688,113.2548306,88.00801155,112.5348211,99.02325303,125.034341,135.0382081,110.931256,130.1216614,101.597138,128.8410455,90.15078571,94.94994311,118.7815766,108.1324263,98.8188302,107.9452733,88.54414811,99.86468656,107.0041395,98.8996156,122.1519028,86.15823686,95.2876239,133.5604366,98.87469977,117.2793457,97.61612129,98.69360836,116.975998,82.44505789,102.9066312,87.58153192,82.84561254,88.08552632,94.39876087,93.87306021,106.5467732,97.59697265,86.67579899,95.5779275,98.31931521,89.81951778,117.8051178,125.0787316,95.50256313,107.051383,93.45774658,101.0940785,93.83472295
115,110.0348454,113.5422258,87.81877935,110.4116329,100.483072,123.9369,134.5327965,110.2944182,127.5555238,100.9198664,128.6139291,88.76335012,94.53660615,118.0068273,109.5794803,97.49675587,107.9722548,86.64961893,100.4730249,106.0897805,99.7686437,127.616206,85.03486938,94.27153489,133.6111935,98.13374416,117.8559522,97.28767444,101.5807148,117.056148,82.06487534,102.3387356,86.39311034,81.93121835,89.89774206,96.72892353,94.02971215,104.8365207,96.22272105,88.51558672,96.53864914,96.76873998,89.04095814,120.31642,122.3022448,96.57841122,108.4048988,94.47658643,101.603915,92.62251093
116,110.7887926,114.5156541,87.53537608,113.5520633,100.0921655,122.3194503,134.4507918,110.3290358,127.3117101,100.3779088,126.1104019,87.63343771,93.79998475,118.4882562,108.0082884,97.77796137,107.3327884,87.8058684,98.4462923,105.8964164,99.56038737,127.0804833,83.72882618,92.89758937,132.3862993,97.16657973,119.2439187,99.15675489,102.1741744,118.4853229,82.88645333,100.9907419,88.038908,82.8277481,87.34854499,97.861577,92.89878406,106.0296773,95.35630906,88.00861315,97.89109196,98.34495336,90.12224375,121.2328589,122.7726429,97.76319633,110.8892772,95.24003388,101.6295266,92.2309732
117,109.8754954,113.5467574,87.7888586,113.8319636,101.6474176,121.4580487,135.8427972,110.5176295,127.6323752,100.9609147,128.8110656,87.86185423,91.28096608,114.8977778,108.1693449,97.39092976,106.961639,87.99265034,98.21348386,105.6907296,101.3305641,127.6245171,83.89322759,91.85783866,131.478128,96.91196631,116.1695204,99.87007559,101.8238528,118.1186535,83.72013442,100.8957104,88.32166893,81.86482006,86.31177486,98.43489357,93.34471407,107.1517708,93.7386884,89.25918633,98.4184244,97.85938456,89.61785247,121.2948724,122.1583204,99.0380664,110.6791962,95.09463321,102.3910809,92.48944215
118,107.2405241,111.5021514,88.50642784,112.4973356,99.21570289,122.8023167,135.753291,109.2945233,129.3397305,100.0466018,130.5166483,90.23869976,91.57608878,114.4704843,107.6882288,95.70761834,106.147797,88.07857698,95.8385162,105.0713618,102.8562988,128.9337616,84.24643323,92.08010509,130.7057014,97.20998505,116.1118995,100.531827,101.4954571,117.2001949,83.66199323,99.13175936,88.06102483,79.62611015,85.32618142,99.77959045,93.05345351,106.9773728,93.21931948,90.99033127,98.21261963,98.26674487,90.34043482,120.4905591,122.1827651,98.88040034,110.5684602,96.00099308,102.9536068,92.68919732
119,105.9596453,112.118029,90.01590314,111.7256601,101.5149193,121.5326837,136.05881,108.3769492,130.6935505,100.5275258,131.7783577,89.74427078,91.15906677,115.4755646,108.5368231,94.41646016,106.5650193,87.73426747,98.50053069,107.3686681,101.7592079,132.1080366,84.25068355,91.13305148,133.1376328,97.18423139,115.1410028,99.03395205,100.9103187,117.136907,83.34120937,96.95119198,89.88144196,79.02675929,85.56838193,97.82768726,94.86394751,106.75926,93.55311684,90.43057673,97.95393271,97.31120346,91.23324828,119.0352975,124.0770381,98.59148028,111.3654365,93.20317618,105.3292981,94.42299782
120,107.8024675,109.8638425,90.28135942,113.6950266,101.7484545,120.7276919,138.5254656,107.7018787,130.1229015,97.11968765,134.0183792,89.26301795,92.11322585,114.9399116,108.6392132,94.74263009,107.5517286,88.95977001,100.0908466,110.5919385,101.349433,134.8850085,83.54741531,92.3880708,134.0432995,96.03332985,112.5324248,97.96757823,102.0025902,115.7545763,83.07967475,98.61542718,89.5900751,81.08928006,86.35059711,96.30068166,93.38287412,105.271394,92.8204757,88.84389936,97.2733629,97.60584029,89.50738782,117.9993619,125.8063671,99.32388829,111.0996881,92.82757942,105.5792107,95.68212312
121,106.7064249,109.6258803,89.3542853,113.6653569,102.7817116,120.6217314,142.8321714,107.6675405,130.1707176,96.64738784,135.1722077,88.16196981,90.73475911,113.79713,109.8108922,94.32503797,107.7973696,89.6269741,101.024842,110.8500933,101.9446955,133.1338633,82.07624065,91.59791077,134.0001238,96.85349978,112.1627887,98.14629489,100.9127617,113.7884107,83.08018009,98.68237552,89.71258616,81.40695133,84.80767619,97.04480612,94.00371251,103.9024477,93.37313968,86.23476272,98.39832732,95.98427912,89.64516559,120.9976734,124.9372121,97.86374417,110.869789,92.20898976,107.0517568,94.22566587
122,108.3674172,110.9271149,89.86739451,115.8918324,101.0801222,122.0328284,145.4701086,108.5958299,129.4451611,97.10332138,135.4070316,87.97174214,92.81480906,112.8360734,107.0677977,93.55957848,107.6857264,91.46586648,98.99444919,109.0601626,100.8943318,128.6379479,80.38685173,91.98250676,134.2231167,97.08945379,113.2486039,96.59347474,102.5616673,117.8419122,82.21403187,98.64609019,89.4869959,81.56928573,83.65019085,98.90904471,94.04243521,102.2277177,93.28773814,86.88888369,96.91049166,95.64955809,88.09495521,119.2183205,123.4229329,98.72162505,111.8613755,93.80899366,104.7559698,95.76867583
123,107.0088955,110.2743832,89.15705673,114.8385368,100.3152949,122.0768246,146.5619108,109.3370731,131.3823581,96.46893079,132.4365167,87.46656442,91.83188729,112.394634,106.6704799,93.41125155,106.9734045,91.0245422,98.98173708,111.4632519,101.115649,127.6891983,79.39329713,91.86709334,134.9220664,97.26722854,115.9658294,95.13791256,102.2571549,114.9977619,82.7843207,101.187087,88.93853081,82.65148093,83.95520146,99.94302587,95.34792283,102.3363279,95.44082637,87.42405908,94.72798241,96.79979513,89.68851024,121.4510125,121.1272777,97.79555736,113.5526016,95.53577084,103.912585,97.42721097
124,107.6276812,113.7663132,88.12516776,113.7089979,100.3420371,121.4370314,145.3128365,111.0738956,130.847626,96.87223384,130.9688461,87.02303346,91.97743647,111.8555865,108.1358269,94.65162647,106.2139591,91.22519403,99.30969401,110.0222598,101.2507363,126.0446497,79.41259709,92.3222475,135.1592114,98.068185,117.4396551,95.76970897,100.8879289,115.5934864,82.67161974,100.489849,90.67080726,84.89344381,85.14664179,100.0410262,95.83459519,101.6333526,93.92533173,87.91507698,92.11514841,96.77791164,89.35613099,119.7279775,121.063458,97.89378508,116.2795159,95.99672281,102.983856,99.44078569
125,106.615844,113.7440453,84.45307797,115.8112033,100.590989,119.8458156,145.8746993,112.3446233,130.0875788,98.3940365,131.6644639,87.11167732,90.23178612,108.9346961,106.0714393,95.54681215,105.7999476,90.97373236,100.4345029,111.2987163,99.20381532,126.9080138,80.54168438,92.61117382,136.3331749,96.44720514,115.4855384,95.40642722,102.7213565,118.054317,81.67856874,99.13722799,90.08548245,86.04794031,88.60783543,98.96259362,95.89051211,103.2814259,93.82845907,89.32529123,91.70569033,97.20568542,91.90942394,119.8174939,119.7276508,98.90698136,118.0788385,95.34685202,101.4704365,100.9153394
126,106.3799798,118.6637916,85.94929896,113.7323431,101.4338646,122.5276715,150.6561435,113.1718088,132.3169419,97.78890042,131.9810388,87.18787432,90.51942858,108.7811164,106.5145542,94.03339867,105.6390271,92.57368769,101.734421,109.2306602,101.6496319,129.4406665,79.55232427,93.74719631,134.9326141,96.67314619,114.2426331,94.63326246,103.6591322,117.4083989,80.82579799,98.31568347,90.28073225,88.46726365,87.5565268,96.73920762,95.21277223,105.1706175,93.38300164,89.85346156,92.06431986,98.16063842,92.17985124,121.781522,121.4295043,101.5855575,118.5062937,95.03548095,99.45061661,101.1553429
127,103.4436693,121.0172263,87.01688983,114.7621364,101.4222706,121.652488,155.2050974,113.5376357,133.3410457,98.19152573,130.2919682,84.3471209,91.9947884,107.231225,108.1804452,94.23194138,105.2212963,91.68599981,103.0900786,110.500774,102.8192838,128.4709754,80.62025372,94.2743196,133.032629,97.69672757,114.2151552,95.00092905,102.8382072,116.0526033,81.49851638,100.3418731,89.29240204,88.5581651,86.12954047,97.88689029,96.36946888,104.2130214,94.72043095,89.13113555,91.80192273,97.85804827,91.27908339,120.0127968,118.9549799,102.1427736,119.4614976,94.13978018,101.6117136,100.6485203
128,103.7913827,121.5827756,86.40644738,113.9973756,99.62341994,124.0751503,150.8069943,111.5750251,132.3969063,96.17543444,129.3938774,83.69279284,90.42380528,107.5218376,108.6079116,92.99153283,106.0519204,93.09065333,102.7202558,111.9346843,103.2451596,128.9086967,81.06984439,92.39806781,130.789496,99.35609589,112.3884246,96.18602065,101.903655,117.0251793,83.48215326,99.37108293,91.63947579,87.46338046,85.15501295,99.4215739,95.22417712,102.4014228,93.92670554,88.97670884,91.88691202,98.12571734,91.14275406,121.6234201,117.2753305,102.4145973,118.8727633,93.68347262,102.1098807,99.36744836
129,105.0197144,122.5273463,87.43433226,113.3950278,98.88543561,124.7742849,153.4651928,110.582195,132.3254914,96.34100709,130.1475397,84.15041234,88.91320268,107.7433971,109.3857257,93.12834675,105.3548503,92.76381304,101.5159046,111.7409421,102.8230592,130.7434531,78.66706442,93.40301305,130.3046377,100.0186699,112.9959006,95.74192264,103.6499118,118.0297267,83.08396298,99.85730813,92.45680645,87.09502692,83.53061826,99.60719723,95.11321976,104.4836435,93.99442506,89.85925005,91.04732909,100.8042715,89.8305911,122.3829676,117.1859164,104.7841423,118.5291624,93.93419387,102.9466441,98.93192347
130,106.6276718,122.681384,85.58848011,116.339556,99.61663961,124.6344352,150.3195672,109.2526983,132.6394628,94.98781551,133.0639287,83.12878209,87.65713209,107.5468105,111.1658324,95.82800683,104.3689276,92.5420756,100.5649892,111.8887498,100.9210561,127.9033966,78.3118652,94.16007616,131.2311938,99.90505898,110.5763779,95.88703107,101.8525111,119.8381519,84.32376595,97.73113459,91.34870722,86.08949208,82.60026455,100.8263839,93.20580411,106.2920347,92.80491483,89.37125081,90.33306885,100.827611,89.0867605,120.6566346,115.7158245,104.2812873,117.920211,94.8903506,102.1054441,98.04399568
131,106.9970099,123.8365657,85.87764909,113.3958108,100.4988462,122.0070043,149.837169,110.5770065,131.1372999,92.67346893,134.7511625,82.32557114,87.38078507,107.0065014,111.2009044,95.39423584,106.22252,93.91933558,100.9027984,112.3901662,101.4767125,127.1724978,76.46711814,92.97635048,130.9945842,100.1053781,112.5030558,95.77606659,103.7973698,121.8599655,81.95265337,96.35735165,90.527371,87.81582559,83.00138404,101.7161594,93.53093247,105.7662902,94.7301976,90.02831216,91.88560331,100.1259305,89.18400678,118.0645691,116.5269911,105.3391184,117.3955323,94.46304712,102.0859695,98.61983961
132,111.8281054,124.7012542,86.77170105,115.669417,100.6718363,120.3994363,151.1903256,109.4428095,133.6961776,91.81691994,134.5632747,82.06308744,88.51565088,107.2741475,109.012097,96.87422578,106.6386403,93.871133,100.3339699,112.5732758,101.2612224,128.7310601,76.7538866,93.63189713,131.0069966,98.00132033,112.9977721,97.64134187,103.9196962,121.160711,82.29217886,97.23818095,91.47725857,87.57853051,83.46601112,99.90034486,93.27080512,106.4333587,94.81040333,90.97450552,90.86585358,99.8233596,88.87440195,117.9234099,114.7432579,104.4781789,115.6073946,95.04421049,100.4934862,102.5396815
133,111.1858286,123.689799,85.13995689,116.7220784,101.3906724,121.7680493,153.4121057,105.9850234,134.0233641,92.52750514,131.76888,82.39682329,89.01086734,108.881519,110.6035326,97.09104692,104.747105,95.49389146,101.970745,114.0309112,100.1789416,130.3918787,75.62783995,94.12429227,132.3391736,98.32185392,114.826767,97.88366315,107.0702157,121.9759721,81.83438162,97.89166539,91.48701005,86.10346713,84.24574166,99.67625667,93.96297586,107.7183867,93.32814742,92.06528369,91.5713124,99.35821548,87.67534158,116.7388904,116.472084,102.7549631,113.7151352,92.1304428,100.5241295,102.7538935
134,113.0371647,123.8155154,83.66885568,116.2002132,102.3383986,123.2482954,156.6659703,106.5467481,134.9963185,93.52944265,132.8230279,84.74501337,89.1157548,105.4813765,109.1872257,96.32977057,103.9637499,98.00893846,101.2093289,114.5208887,99.09929758,132.1152712,76.91308113,94.94456249,133.6441861,98.0397549,116.6007583,98.3374513,109.038204,124.0672576,81.27722671,99.4408024,89.29698243,86.89252473,82.25172562,96.7926722,93.16725533,109.7256733,93.34291094,93.00443106,91.50537104,99.55920137,87.80065777,119.3108118,115.6088367,102.363676,113.3247246,94.00567547,101.604444,102.5694674
135,111.4989973,121.1603969,82.17168885,115.2554491,101.4486275,123.6927724,156.8786095,106.5554955,136.109858,92.64419478,133.9854948,86.92153679,91.9428493,104.0641675,105.9844691,94.30590887,104.1330364,98.06678268,100.4917225,111.9346538,100.295356,131.3522511,75.52807112,93.96455925,134.8283196,98.71276721,118.3888971,101.3268446,109.3528279,125.9966122,80.46452728,98.43758859,90.62035156,87.00009944,80.71227747,96.28285456,94.73169062,107.719254,92.63795012,90.69947276,92.2147219,98.46061733,87.38966896,120.7307891,113.6308853,103.2614318,112.7106474,91.22104544,101.3223015,102.9634921
136,110.7685954,122.2592309,82.39376476,115.7586129,100.4222271,121.8585215,158.8960913,107.3855514,137.4573706,93.21352525,133.5393897,87.14094238,92.37965953,104.4874528,104.2544925,94.15603273,103.9008328,100.3859841,100.457571,111.1040773,100.9913291,133.3888002,72.17565731,95.76072904,132.5701796,97.79814967,119.7235939,100.0758771,110.2117829,126.0054162,79.89867676,98.31271467,90.48121175,86.53700231,81.72531198,96.14408353,94.81989902,106.3508086,95.10953622,90.07210569,90.9168826,96.99160773,86.59415866,120.8351445,114.3098477,104.5031691,111.262206,90.17196648,102.2522957,104.8964289
