num_paths,mean_discounted_payoff
2841,69.73259307
2842,69.71546576
2843,69.70694751
2844,69.69269649
2845,69.67477071
2846,69.67686462
2847,69.67102443
2848,69.66395852
2849,69.64766363
2850,69.65441877
2851,69.65537934
2852,69.64409449
2853,69.64167309
2854,69.6303164
2855,69.61957892
2856,69.60448646
2857,69.59697812
2858,69.58675133
2859,69.57275979
2860,69.56376103
2861,69.5701112
2862,69.56770795
2863,69.56042614
2864,69.5612363
2865,69.54955265
2866,69.54176437
2867,69.54846325
2868,69.53679077
2869,69.5254432
2870,69.51436638
2871,69.51723335
2872,69.50460434
2873,69.49789794
2874,69.49068545
2875,69.47356913
2876,69.46783005
2877,69.45418758
2878,69.44155574
2879,69.45360652
2880,69.45235833
2881,69.44209897
2882,69.43508726
2883,69.41728585
2884,69.40398829
2885,69.39225954
2886,69.38398381
2887,69.37858052
2888,69.36984571
2889,69.37294067
2890,69.36701814
2891,69.36835863
2892,69.35774172
2893,69.34930359
2894,69.33760157
2895,69.33654767
2896,69.32185712
2897,69.30727431
2898,69.29381749
2899,69.28349375
2900,69.27184492
2901,69.25833419
2902,69.27124793
2903,69.26463198
2904,69.25556206
2905,69.25039783
2906,69.2525406
2907,69.24491304
2908,69.23596427
2909,69.22520558
2910,69.21536202
2911,69.19882618
2912,69.20836671
2913,69.20108238
2914,69.18228335
2915,69.17661483
2916,69.16212901
2917,69.14403927
2918,69.13693928
2919,69.13186841
2920,69.11957188
2921,69.11803046
2922,69.10696931
2923,69.09684013
2924,69.09656658
2925,69.08633471
2926,69.08326571
2927,69.0710289
2928,69.06049686
2929,69.04662115
2930,69.05134595
2931,69.04621546
2932,69.03289428
2933,69.03032284
2934,69.02731467
2935,69.03349852
2936,69.01428863
2937,69.00443703
2938,68.99121038
2939,68.9848394
2940,68.9706324
2941,68.95398905
2942,68.9430512
2943,68.92406669
2944,68.92407998
2945,68.91239877
2946,68.91325663
2947,68.90111737
2948,68.88823629
2949,68.87546446
2950,68.88059172
2951,68.86898523
2952,68.85331486
2953,68.85043713
2954,68.83677357
2955,68.84569028
2956,68.83321204
2957,68.82524605
2958,68.81123666
2959,68.81227857
2960,68.80557899
2961,68.79830201
2962,68.78202235
2963,68.77970193
2964,68.77763653
2965,68.76563773
2966,68.7481105
2967,68.72990835
2968,68.72629843
2969,68.71923219
2970,68.70739754
2971,68.69957699
2972,68.68636426
2973,68.68553662
2974,68.67198526
2975,68.66804595
2976,68.65206076
2977,68.65298518
2978,68.66407206
2979,68.65210206
2980,68.63782386
2981,68.64072823
2982,68.63534939
2983,68.64105393
2984,68.63161734
2985,68.62175544
2986,68.61378572
2987,68.60151498
2988,68.58871642
2989,68.57796545
2990,68.58124663
2991,68.57862671
2992,68.56031637
2993,68.55386752
2994,68.53923265
2995,68.52642591
2996,68.52284388
2997,68.51099508
2998,68.50723138
2999,68.49895248
3000,68.48863587
3001,68.48529363
3002,68.49193319
3003,68.49366391
3004,68.48078974
3005,68.474516
3006,68.46902575
3007,68.46611454
3008,68.450603
3009,68.44916624
3010,68.43690061
3011,68.42044117
3012,68.41073726
3013,68.3955012
3014,68.39291447
3015,68.39829688
3016,68.3783291
3017,68.37770417
3018,68.37580294
3019,68.35875863
3020,68.34728325
3021,68.34275706
3022,68.3353628
3023,68.32478173
3024,68.32523238
3025,68.3144276
3026,68.31836106
3027,68.3131373
3028,68.29415092
3029,68.29184723
3030,68.29749808
3031,68.30245163
3032,68.31407004
3033,68.31231338
3034,68.31071736
3035,68.30248937
3036,68.29607716
3037,68.28916788
3038,68.28602042
3039,68.28154211
3040,68.26996091
3041,68.26396803
3042,68.2543779
3043,68.2382695
3044,68.25382532
3045,68.24346645
3046,68.2485299
3047,68.25135792
3048,68.23945659
3049,68.22320554
3050,68.21467593
3051,68.20256996
3052,68.19870439
3053,68.18770608
3054,68.1802603
3055,68.16988768
3056,68.15914039
3057,68.15313376
3058,68.13931266
3059,68.12987794
3060,68.13548726
3061,68.11733106
3062,68.10737481
3063,68.10030786
3064,68.08844512
3065,68.08218128
3066,68.08428245
3067,68.07569016
3068,68.06562633
3069,68.0590646
3070,68.046251
3071,68.02921357
3072,68.02916584
3073,68.01951449
3074,68.01294475
3075,68.00349953
3076,68.00716871
3077,67.98951259
3078,67.98314721
3079,67.96678412
3080,67.95831598
3081,67.95610646
3082,67.94614983
3083,67.95941993
3084,67.95214091
3085,67.95628267
3086,67.95492005
3087,67.95831873
3088,67.94713074
3089,67.93657943
3090,67.93271799
3091,67.93666583
3092,67.91867012
3093,67.91217993
3094,67.89709545
3095,67.88432745
3096,67.88277023
3097,67.86842012
3098,67.87486087
3099,67.86888156
3100,67.8682404
3101,67.87061137
3102,67.86096467
3103,67.86152071
3104,67.85150315
3105,67.8504826
3106,67.83813385
3107,67.83159506
3108,67.83001399
3109,67.8131675
3110,67.82190003
3111,68.28534871
3112,68.32479579
3113,68.33631291
3114,68.35375078
3115,68.4037326
3116,68.42108507
3117,68.46827464
3118,68.4941496
3119,68.51247075
3120,68.53320097
3121,68.5752241
3122,68.61818821
3123,68.62858753
3124,68.66485472
3125,68.7084917
3126,68.73973716
3127,68.74338209
3128,68.77601952
3129,68.80534522
3130,68.82748901
3131,68.85541843
3132,68.87248288
3133,68.87599773
3134,68.88593914
3135,68.90068774
3136,68.92107014
3137,68.94935137
3138,68.97513371
3139,68.98325371
3140,69.0131631
3141,69.02484159
3142,69.02399178
3143,69.05195756
3144,69.06443486
3145,69.06221777
3146,69.09371919
3147,69.12130861
3148,69.1471498
3149,69.16968216
3150,69.19400048
3151,69.20641419
3152,69.23005034
3153,69.23061457
3154,69.2173177
3155,69.23811601
3156,69.26004168
3157,69.27213518
3158,69.31803645
3159,69.33782601
3160,69.34476135
3161,69.36343007
3162,69.38016949
3163,69.40296117
3164,69.42160488
3165,69.44308189
3166,69.47818699
3167,69.50782243
3168,69.53771007
3169,69.5623805
3170,69.58376136
3171,69.62398518
3172,69.65758576
3173,69.69266271
3174,69.71635417
3175,69.74898777
3176,69.79948425
3177,69.8151328
3178,69.83161237
3179,69.86696005
3180,69.88068075
3181,69.91920911
3182,69.92397188
3183,69.9374547
3184,69.986815
3185,69.99471276
3186,70.01366774
3187,70.03442529
3188,70.05584904
3189,70.04850032
3190,70.08106739
3191,70.09899281
3192,70.13058132
3193,70.11424702
3194,70.1051944
3195,70.09217115
3196,70.09130484
3197,70.08876196
3198,70.09278692
3199,70.08746635
3200,70.09171075
3201,70.08050489
3202,70.06617039
3203,70.06131202
3204,70.05138941
3205,70.05108825
3206,70.04173324
3207,70.02929653
3208,70.04219567
3209,70.02713144
3210,70.01282112
3211,70.00817649
3212,69.98725356
3213,69.96920594
3214,69.96739711
3215,69.95911042
3216,69.94897814
3217,69.92858005
3218,69.91494178
3219,69.89796726
3220,69.89577249
3221,69.88182016
3222,69.87347039
3223,69.85917698
3224,69.86013777
3225,69.85254923
3226,69.84321767
3227,69.82638276
3228,69.81524817
3229,69.80380258
3230,69.7843968
3231,69.78773221
3232,69.78255243
3233,69.79313011
3234,69.78087967
3235,69.76373671
3236,69.7588646
3237,69.75699284
3238,69.7695616
3239,69.75978185
3240,69.75336641
3241,69.73815378
3242,69.73770045
3243,69.73667219
3244,69.72665361
3245,69.7234884
3246,69.71550763
3247,69.71710991
3248,69.70512652
3249,69.69057872
3250,69.69612288
3251,69.69702297
3252,69.69446607
3253,69.68981238
3254,69.67403346
3255,69.66708318
3256,69.65523253
3257,69.64400316
3258,69.63854059
3259,69.63697058
3260,69.65060514
3261,69.63731192
3262,69.63601836
3263,69.62468864
3264,69.61446093
3265,69.60438295
3266,69.59505935
3267,69.57770201
3268,69.56450216
3269,69.57165725
3270,69.57091211
3271,69.56572365
3272,69.55687154
3273,69.54917018
3274,69.52928836
3275,69.51835419
3276,69.51586103
3277,69.50472271
3278,69.50594382
3279,69.49338116
3280,69.48970599
3281,69.48371188
3282,69.4721836
3283,69.4642466
3284,69.45298289
3285,69.45051588
3286,69.43520646
3287,69.42738969
3288,69.41934381
3289,69.40700774
3290,69.40958501
3291,69.4224753
3292,69.44100275
3293,69.45967826
3294,69.49013356
3295,69.4996738
3296,69.51562171
3297,69.5489224
3298,69.57448643
3299,69.61234136
3300,69.62985312
3301,69.64760039
3302,69.67359809
3303,69.69365402
3304,69.71913041
3305,69.73274757
3306,69.75210242
3307,69.75361864
3308,69.76990976
3309,69.7901622
3310,69.80422499
3311,69.82243708
3312,69.86200176
3313,69.86405693
3314,69.8783176
3315,69.88608299
3316,69.88763395
3317,69.91208308
3318,69.92256694
3319,69.93159134
3320,69.94019987
3321,69.94458844
3322,69.95894296
3323,69.9691844
3324,69.98750574
3325,70.06299276
3326,70.10037207
3327,70.14005382
3328,70.16298519
3329,70.17756559
3330,70.18977607
3331,70.21040116
3332,70.23853125
3333,70.25574989
3334,70.27106661
3335,70.29426308
3336,70.30098924
3337,70.31360742
3338,70.30967375
3339,70.29504689
3340,70.2780075
3341,70.26588505
3342,70.25966522
3343,70.25552601
3344,70.23734136
3345,70.23054936
3346,70.22120772
3347,70.21486335
3348,70.2065617
3349,70.19873336
3350,70.20360163
3351,70.19296149
3352,70.19659882
3353,70.19348237
3354,70.18962167
3355,70.17833502
3356,70.17605674
3357,70.17110376
3358,70.16245917
3359,70.15110941
3360,70.14530054
3361,70.14078163
3362,70.14584393
3363,70.14346506
3364,70.12753171
3365,70.12546918
3366,70.12722836
3367,70.12873625
3368,70.11394018
3369,70.10454039
3370,70.09244207
3371,70.08907792
3372,70.07999251
3373,70.06414999
3374,70.04861365
3375,70.04045849
3376,70.02210457
3377,70.01142184
3378,69.99958501
3379,69.99660686
3380,69.99292875
3381,69.98165633
3382,69.96946352
3383,69.95681011
3384,69.93613729
3385,69.92256613
3386,69.91515082
3387,69.91225431
3388,69.90911395
3389,69.90016541
3390,69.89049992
3391,69.8812432
3392,69.8740357
3393,69.86093094
3394,69.85697438
3395,69.84993907
3396,69.84078033
3397,69.82450614
3398,69.8272412
3399,69.81910828
3400,69.80747677
3401,69.79832248
3402,69.79099317
3403,69.79549339
3404,69.78984721
3405,69.796553
3406,69.78397524
3407,69.78274025
3408,69.77905467
3409,69.77722311
3410,69.76621319
3411,69.7504763
3412,69.74735867
3413,69.73115807
3414,69.72068306
3415,69.71406961
3416,69.70515686
3417,69.69887452
3418,69.68703183
3419,69.68176108
3420,69.67592113
3421,69.67382501
3422,69.66810072
3423,69.66061944
3424,69.65846853
3425,69.65612044
3426,69.64350933
3427,69.62803222
3428,69.63479707
3429,69.62488493
3430,69.61401317
3431,69.61058094
3432,69.60606399
3433,69.59657888
3434,69.58271913
3435,69.58406838
3436,69.57608473
3437,69.56645497
3438,69.56583339
3439,69.55516821
3440,69.549566
3441,69.54095721
3442,69.53557345
3443,69.52327997
3444,69.5267631
3445,69.52457158
3446,69.51720199
3447,69.50746535
3448,69.52083572
3449,69.52086803
3450,69.51010539
3451,69.51895282
3452,69.51435193
3453,69.51867781
3454,69.50493343
3455,69.50260583
3456,69.49883904
3457,69.48956062
3458,69.47433806
3459,69.46476393
3460,69.46316946
3461,69.45660274
3462,69.45475267
3463,69.45238377
3464,69.43980282
3465,69.42337822
3466,69.41252055
3467,69.41289799
3468,69.4010288
3469,69.39696771
3470,69.3917377
3471,69.39002522
3472,69.38135203
3473,69.36272296
3474,69.36439272
3475,69.36158973
3476,69.36278381
3477,69.34634538
3478,69.32974596
3479,69.32270452
3480,69.31486446
3481,69.30029849
3482,69.28599984
3483,69.27273925
3484,69.27101591
3485,69.26756007
3486,69.25758094
3487,69.24798039
3488,69.24252485
3489,69.22786178
3490,69.22358559
3491,69.22895642
3492,69.22630301
3493,69.21848566
3494,69.20698191
3495,69.20653975
3496,69.20199849
3497,69.19635893
3498,69.19145458
3499,69.17602347
3500,69.1661262
3501,69.15545027
3502,69.14452585
3503,69.13563392
3504,69.1294762
3505,69.1170894
3506,69.10383346
3507,69.10227595
3508,69.08663775
3509,69.07601592
3510,69.06752495
3511,69.060036
3512,69.05598732
3513,69.05259675
3514,69.05646819
3515,69.04407113
3516,69.03584428
3517,69.02082335
3518,69.01192236
3519,69.00300293
3520,68.99552302
3521,68.98774634
3522,68.99092944
3523,68.98323348
3524,68.96769965
3525,68.95406394
3526,68.94873026
3527,68.93861847
3528,68.92366245
3529,68.92236428
3530,68.93168641
3531,68.92826079
3532,68.92103995
3533,68.92189217
3534,68.91087472
3535,68.91042863
3536,68.91048604
3537,68.89810457
3538,68.89193438
3539,68.89356093
3540,68.87894718
3541,68.87474688
3542,68.86983617
3543,68.86750614
3544,68.86506478
3545,68.8640587
3546,68.8759886
3547,68.8646617
3548,68.85529223
3549,68.84352271
3550,68.82748529
3551,68.82948487
3552,68.82091418
3553,68.81658041
3554,68.80083829
3555,68.7952141
3556,68.78340737
3557,68.77663257
3558,68.77355412
3559,68.77021028
3560,68.7844337
3561,68.76952446
3562,68.75503054
3563,68.74742378
3564,68.73449636
3565,68.73796318
3566,68.74816052
3567,68.73536321
3568,68.72040889
3569,68.71451244
3570,68.70659718
3571,68.70366689
3572,68.69617314
3573,69.89014332
3574,69.8999944
3575,69.93816976
3576,69.94579902
3577,69.95809856
3578,69.98108169
3579,69.97613794
3580,70.09563513
3581,70.10851774
3582,70.12345282
3583,70.13759916
3584,70.15082466
3585,70.17406034
3586,70.27659053
3587,70.41248359
3588,70.41884649
3589,70.44451378
3590,70.45139698
3591,70.47569674
3592,70.51810298
3593,70.5283327
3594,70.55165962
3595,70.56547518
3596,70.58753057
3597,70.60880809
3598,70.63372205
3599,70.63273773
3600,70.66136116
3601,70.67104614
3602,70.68462516
3603,70.71331844
3604,70.74346177
3605,70.76070008
3606,70.78328408
3607,70.79732016
3608,70.81282339
3609,70.83672012
3610,70.85769689
3611,70.87044639
3612,70.88186547
3613,70.90183171
3614,70.92898694
3615,70.95864711
3616,70.96993929
3617,70.96904438
3618,70.97931707
3619,71.00004999
3620,71.0084153
3621,71.02773392
3622,71.04637958
3623,71.06728479
3624,71.07325844
3625,71.08055275
3626,71.10413571
3627,71.11703442
3628,71.13647352
3629,71.14740297
3630,71.16986252
3631,71.18612048
3632,71.20561056
3633,71.22147504
3634,71.24788671
3635,71.28406286
3636,71.31118754
3637,71.32214222
3638,71.32569147
3639,71.33703259
3640,71.3666315
3641,71.37811939
3642,71.38887776
3643,71.40484254
3644,71.40263191
3645,71.42800154
3646,71.45320108
3647,71.47824879
3648,71.49672006
3649,71.52173341
3650,71.54712197
3651,71.56220365
3652,71.59505547
3653,71.62023927
3654,71.61558748
3655,71.60924819
3656,71.60902401
3657,71.59892809
3658,71.61190128
3659,71.60479124
3660,71.59643236
3661,71.58917303
3662,71.5862208
3663,71.57864414
3664,71.57477514
3665,71.58450531
3666,71.57234667
3667,71.56322478
3668,71.54988344
3669,71.54502001
3670,71.5309863
3671,71.52366266
3672,71.52054626
3673,71.52414418
3674,71.51197743
3675,71.50351895
3676,71.49217147
3677,71.47752223
3678,71.46349829
3679,71.46032091
3680,71.45277138
3681,71.45058319
3682,71.44215775
3683,71.43674032
3684,71.4306265
3685,71.4168647
3686,71.40969482
3687,71.40722373
3688,71.39319619
3689,71.38439164
3690,71.37154051
3691,71.3613466
3692,71.35598498
3693,71.34177886
3694,71.33276508
3695,71.33445188
3696,71.3440192
3697,71.33600933
3698,71.32975491
3699,71.31704179
3700,71.31191882
3701,71.31016498
3702,71.30071509
3703,71.29090458
3704,71.29175999
3705,71.2810929
3706,71.27068816
3707,71.26486983
3708,71.25557199
3709,71.25056854
3710,71.23988122
3711,71.22662556
3712,71.21629672
3713,71.20920532
3714,71.20235136
3715,71.19585816
3716,71.19469631
3717,71.18363981
3718,71.17660024
3719,71.16650011
3720,71.16041916
3721,71.15250826
3722,71.15073143
3723,71.13459435
3724,71.11549269
3725,71.11579403
3726,71.11739714
3727,71.12020154
3728,71.1123931
3729,71.1048615
3730,71.09447826
3731,71.07637492
3732,71.07421352
3733,71.077013
3734,71.08029534
3735,71.07550266
3736,71.06182946
3737,71.06355396
3738,71.05640387
3739,71.04100052
3740,71.04481998
3741,71.03938974
3742,71.03117389
3743,71.01553142
3744,71.00125549
3745,71.00292824
3746,70.99709146
3747,70.9934915
3748,70.98796008
3749,70.97877794
3750,70.9651135
3751,70.95293732
3752,70.94795673
3753,70.93987232
3754,70.92361337
3755,70.92304535
3756,70.91668348
3757,70.9078353
3758,70.90403546
3759,70.91009509
3760,70.90085274
3761,70.89200106
3762,70.87547937
3763,70.86034848
3764,70.85735474
3765,70.8569256
3766,70.85626526
3767,70.84366362
3768,70.8361196
3769,70.83166551
3770,70.82475786
3771,70.81846067
3772,70.81735365
3773,70.8007596
3774,70.79370662
3775,70.79725148
3776,70.7816006
3777,70.77707624
3778,70.7723959
3779,70.76604961
3780,70.75646743
3781,70.75425078
3782,70.75843024
3783,70.75125939
3784,70.74747689
3785,70.7438932
3786,70.73682892
3787,70.73668718
3788,70.73319988
3789,70.71642286
3790,70.72025146
3791,70.72531977
3792,70.71622387
3793,70.70849506
3794,70.69659832
3795,70.69155666
3796,70.68461408
3797,70.67220976
3798,70.66876306
3799,70.66581275
3800,70.65223316
3801,70.64447521
3802,70.64766316
3803,70.64351643
3804,70.63300692
3805,70.62496682
3806,70.61913305
3807,70.61481004
3808,70.60076661
3809,70.59301252
3810,70.59522133
3811,70.60149967
3812,70.59257837
3813,70.59195642
3814,70.59173459
3815,70.58456338
3816,70.57608696
3817,70.57191395
3818,70.56029524
3819,70.57852551
3820,70.58083871
3821,70.57604376
3822,70.57546316
3823,70.56921406
3824,70.56761695
3825,70.55483715
3826,70.5426483
3827,70.53394656
3828,70.53884946
3829,70.52563217
3830,70.53020674
3831,70.52658291
3832,70.52005599
3833,70.51290548
3834,70.50607448
3835,70.49237449
3836,70.48361751
3837,70.46742686
3838,70.45382874
3839,70.44512698
3840,70.44413927
3841,70.43514501
3842,70.42893005
3843,70.43194234
3844,70.42754334
3845,70.41722124
3846,70.42085221
3847,70.4143513
3848,70.39619829
3849,70.38313185
3850,70.38096936
3851,70.37492657
3852,70.36340802
3853,70.36643036
3854,70.3612902
3855,70.37070835
3856,70.3640412
3857,70.36618162
3858,70.35258794
3859,70.34835862
3860,70.34255374
3861,70.33929635
3862,70.34086258
3863,70.32356641
3864,70.31056843
3865,70.30543042
3866,70.29896244
3867,70.28228159
3868,70.27293992
3869,70.2673496
3870,70.26296192
3871,70.25065637
3872,70.26041094
3873,70.26096791
3874,70.25434442
3875,70.25186434
3876,70.24792775
3877,70.23694938
3878,70.22543385
3879,70.22464236
3880,70.21343281
3881,70.20554824
3882,70.19653065
3883,70.18639159
3884,70.18091775
3885,70.1736622
3886,70.16277354
3887,70.15593733
3888,70.15707435
3889,70.14994876
3890,70.13438252
3891,70.12466995
3892,70.12102269
3893,70.10936804
3894,70.10027018
3895,70.09360712
3896,70.07992319
3897,70.07587515
3898,70.07856045
3899,70.07181844
3900,70.07367607
3901,70.06561329
3902,70.05602843
3903,70.04829738
3904,70.03972952
3905,70.0435937
3906,70.03595659
3907,70.03368261
3908,70.03409171
3909,70.02155485
3910,70.02316669
3911,70.01886127
3912,70.01033338
3913,70.00152275
3914,69.98852165
3915,69.98765343
3916,69.9779472
3917,69.96459709
3918,69.9728021
3919,69.9732712
3920,69.96822394
3921,69.96658595
3922,69.95092283
3923,69.95050275
3924,69.93635956
3925,69.92955128
3926,69.92787202
3927,69.93130109
3928,69.91765857
3929,69.9145271
3930,69.91833289
3931,69.92196315
3932,69.91478667
3933,69.91318881
3934,69.91575394
3935,69.91119126
3936,69.89989607
3937,69.89184204
3938,69.88515291
3939,69.8805382
3940,69.87717013
3941,69.88057858
3942,69.87678107
3943,69.86935167
3944,69.87239402
3945,69.86608022
3946,69.86052333
3947,69.85450272
3948,69.86218621
3949,69.84460521
3950,69.83554083
3951,69.82233166
3952,69.80998839
3953,69.80236731
3954,69.80146503
3955,69.79639659
3956,69.79585479
3957,69.79925929
3958,69.78273016
3959,69.7809016
3960,69.76874203
3961,69.76286951
3962,69.75795052
3963,69.74739236
3964,69.74433553
3965,69.73574681
3966,69.72375373
3967,69.7171795
3968,69.71612021
3969,69.71035847
3970,69.7047862
3971,69.70457671
3972,69.70253514
3973,69.69898901
3974,69.69122516
3975,69.68593338
3976,69.68360899
3977,69.67868616
3978,69.67554338
3979,69.66909264
3980,69.66318744
3981,69.66058585
3982,69.64901911
3983,69.64164939
3984,69.64622415
3985,69.63669961
3986,69.62698482
3987,69.62355157
3988,69.61507637
3989,69.60609626
3990,69.59732178
3991,69.59544359
3992,69.58354093
3993,69.576931
3994,69.56922545
3995,69.56258261
3996,69.55756615
3997,69.55638962
3998,69.55195115
3999,69.53846246
4000,69.53180318
4001,69.83214918
4002,69.83406289
4003,69.84617452
4004,69.92739366
4005,70.45189827
4006,70.47041024
4007,70.50157876
4008,70.51161529
4009,70.53368783
4010,70.5524075
4011,70.5761731
4012,70.60750381
4013,70.61710717
4014,70.64776933
4015,70.67886424
4016,70.68640224
4017,70.69342642
4018,70.70823026
4019,70.71984749
4020,70.73042506
4021,70.78067088
4022,70.79991357
4023,71.07580667
4024,71.09390373
4025,71.11411556
4026,71.1190338
4027,71.14189861
4028,71.15387151
4029,71.17776049
4030,71.20163557
4031,71.20066295
4032,71.23761218
4033,71.2489959
4034,71.2558292
4035,71.26047488
4036,71.27464927
4037,71.29060128
4038,71.3058995
4039,71.32392166
4040,71.35527402
4041,71.3601255
4042,71.38174376
4043,71.40333416
4044,71.42646104
4045,71.45064219
4046,71.46571885
4047,71.48359933
4048,71.49362488
4049,71.54051937
4050,71.56442517
4051,71.57926109
4052,71.60029536
4053,71.61459617
4054,71.64137774
4055,71.65587925
4056,71.68232016
4057,71.69939289
4058,71.7271058
4059,71.73797252
4060,71.82699305
4061,71.84694018
4062,71.85107324
4063,71.91567126
4064,71.93504121
4065,71.9536057
4066,71.98213871
4067,72.00800042
4068,72.02277633
4069,72.06429264
4070,72.09999127
4071,72.10443712
4072,72.10792606
4073,72.12118721
4074,72.14241083
4075,72.16282388
4076,72.16326397
4077,72.1739762
4078,72.19746517
4079,72.19646182
4080,72.22201526
4081,72.22195702
4082,72.21834643
4083,72.21539439
4084,72.21336923
4085,72.21721848
4086,72.21873223
4087,72.21163658
4088,72.20236034
4089,72.19609837
4090,72.18770464
4091,72.17926587
4092,72.17060736
4093,72.16025299
4094,72.15289948
4095,72.1442258
4096,72.1486386
4097,72.14600074
4098,72.13518757
4099,72.13034269
4100,72.13388006
4101,72.12621901
4102,72.11463477
4103,72.11199669
4104,72.10916686
4105,72.09609521
4106,72.09652411
4107,72.0911977
4108,72.08312842
4109,72.08807254
4110,72.08011258
4111,72.07181347
4112,72.05691864
4113,72.05055155
4114,72.04612309
4115,72.03660653
4116,72.03110886
4117,72.02186174
4118,72.0133659
4119,72.00075829
4120,71.99962024
4121,71.99628947
4122,71.98305556
4123,71.97680779
4124,71.97486315
4125,71.964472
4126,71.95635263
4127,71.94809804
4128,71.93322893
4129,71.91974833
4130,71.90566087
4131,71.90221472
4132,71.89095851
4133,71.88277892
4134,71.88477484
4135,71.87676982
4136,71.86863164
4137,71.86140706
4138,71.86310099
4139,71.86103055
4140,71.85865488
4141,71.85170556
4142,71.83574939
4143,71.82938907
4144,71.82051272
4145,71.80709209
4146,71.79874626
4147,71.7997379
4148,71.79076011
4149,71.78005721
4150,71.76756898
4151,71.76192294
4152,71.74730098
4153,71.74181737
4154,71.73782809
4155,71.73042605
4156,71.72574083
4157,71.72222695
4158,71.71937739
4159,71.71648796
4160,71.70844484
4161,71.70459626
4162,71.69080614
4163,71.6826252
4164,71.6779973
4165,71.6843377
4166,71.67657378
4167,71.67426081
4168,71.67605943
4169,71.67273072
4170,71.67070714
4171,71.66653263
4172,71.67633732
4173,71.66419596
4174,71.65934732
4175,71.64672877
4176,71.63930188
4177,71.62897896
4178,71.6165709
4179,71.60924874
4180,71.60633061
4181,71.60145197
4182,71.59518134
4183,71.59067939
4184,71.58216772
4185,71.5686165
4186,71.55482337
4187,71.54791868
4188,71.5409395
4189,71.53628351
4190,71.53017453
4191,71.52935209
4192,71.51770749
4193,71.51545146
4194,71.51032405
4195,71.50934312
4196,71.50593463
4197,71.49531904
4198,71.49262101
4199,71.48576052
4200,71.48297045
4201,71.47811684
4202,71.46524608
4203,71.45316078
4204,71.44239027
4205,71.43924389
4206,71.43013476
4207,71.42465492
4208,71.40867943
4209,71.39896158
4210,71.39483591
4211,71.40327289
4212,71.38910438
4213,71.38271302
4214,71.36670435
4215,71.35412739
4216,71.34042623
4217,71.3372101
4218,71.32857076
4219,71.32567978
4220,71.31578407
4221,71.31943001
4222,71.31773539
4223,71.31833912
4224,71.31049463
4225,71.31550059
4226,71.31135464
4227,71.29792717
4228,71.30120759
4229,71.30389085
4230,71.29691503
4231,71.29102974
4232,71.28067411
4233,71.27217409
4234,71.27124667
4235,71.26808156
4236,71.2695277
4237,71.25697809
4238,71.25292652
4239,71.2442345
4240,71.24537182
4241,71.24387031
4242,71.23417416
4243,71.22395694
4244,71.23232252
4245,71.22905135
4246,71.22354429
4247,71.21776519
4248,71.20733384
4249,71.19804821
4250,71.18954618
4251,71.18299721
4252,71.17654709
4253,71.16872525
4254,71.15847266
4255,71.15267928
4256,71.16533316
4257,71.15121765
4258,71.14711931
4259,71.13613432
4260,71.12618546
4261,71.1140781
4262,71.10324054
4263,71.09355607
4264,71.09512537
4265,71.08281022
4266,71.0722928
4267,71.06722038
4268,71.06986993
4269,71.06279397
4270,71.05015363
4271,71.04203668
4272,71.03464445
4273,71.02698396
4274,71.02180842
4275,71.01725157
4276,71.00728643
4277,71.00898845
4278,70.99920834
4279,70.98664482
4280,70.98817373
4281,70.98265645
4282,70.97538376
4283,70.96806305
4284,70.96468483
4285,70.95512495
4286,70.94820028
4287,70.94877191
4288,70.93860999
4289,70.93203983
4290,70.92601795
4291,70.91810966
4292,70.916018
4293,70.90960917
4294,70.90258354
4295,70.8969564
4296,70.88937015
4297,70.88686444
4298,70.88352705
4299,70.87859413
4300,70.86849249
4301,70.8569266
4302,70.8404559
4303,70.8434082
4304,70.83148838
4305,70.82732179
4306,70.8184335
4307,70.8090968
4308,70.80565664
4309,70.79932237
4310,70.79595224
4311,70.78223762
4312,70.77620702
4313,70.76362525
4314,70.75642671
4315,70.74564825
4316,70.73403245
4317,70.72498991
4318,70.71504284
4319,70.71631124
4320,70.72187376
4321,70.71502294
4322,70.71595506
4323,70.72153013
4324,70.72001336
4325,70.71664338
4326,70.71827383
4327,70.70850356
4328,70.7032812
4329,70.70100281
4330,70.6932342
4331,70.69020236
4332,70.68891281
4333,70.68324694
4334,70.67340828
4335,70.66969737
4336,70.6813402
4337,70.67612119
4338,70.6686209
4339,70.66069811
4340,70.6598528
4341,70.66173283
4342,70.65442808
4343,70.64942012
4344,70.64701191
4345,70.6603347
4346,70.65848466
4347,70.65852919
4348,70.6603939
4349,70.65267417
4350,70.64222043
4351,70.63923716
4352,70.63388656
4353,70.6297963
4354,70.62757618
4355,70.61628456
4356,70.61487179
4357,70.61661495
4358,70.60847936
4359,70.6040688
4360,70.60881129
4361,70.60261988
4362,70.60264761
4363,70.60810197
4364,70.59804218
4365,70.59597607
4366,70.59374345
4367,70.59499695
4368,70.58648805
4369,70.57273837
4370,70.56676983
4371,70.57271027
4372,70.56784013
4373,70.56584947
4374,70.55921287
4375,70.55572934
4376,70.55216235
4377,70.54029629
4378,70.52775976
4379,70.52633853
4380,70.52100105
4381,70.51664225
4382,70.50247664
4383,70.49623972
4384,70.49181403
4385,70.48483388
4386,70.47848784
4387,70.47923735
4388,70.47789099
4389,70.47179812
4390,70.46845767
4391,70.4646843
4392,70.45231079
4393,70.44268168
4394,70.45264885
4395,70.442857
